DATASET_ID,COMMENT,FIELD,FORMAT,LINK,MIME_TYPE,TITLE
59,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/27989fb1cd1c4f4f8844d313d61c1b0d/info/metadata/metadata.xml?format=default&amp;output=html,,Ice and Snow - 1M
60,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=9c4d07e833174628be55f69bdb220336,,NTS Index - 10k
60,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/NTS_Index_10k/,,NTS Index - 10k
60,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/9c4d07e833174628be55f69bdb220336/info/metadata/metadata.xml?format=default&amp;output=html,,NTS Index - 10k
61,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=4cbb7e7c005c4633b122714878059c17,,NTS Index - 50k
61,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/NTS_Index_50k/,,NTS Index - 50k
61,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/4cbb7e7c005c4633b122714878059c17/info/metadata/metadata.xml?format=default&amp;output=html,,NTS Index - 50k
62,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=48efee5b15db4547bb4c60a1db5614ad,,NTS Index - 250k
62,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/NTS_Index_250k/,,NTS Index - 250k
62,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/48efee5b15db4547bb4c60a1db5614ad/info/metadata/metadata.xml?format=default&amp;output=html,,NTS Index - 250k
63,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=57ed1ea4673d4ad2ab47c091df6a3fdc,,Places - 1M
63,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Places_1M/,,Places - 1M
63,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/57ed1ea4673d4ad2ab47c091df6a3fdc/info/metadata/metadata.xml?format=default&amp;output=html,,Places - 1M
64,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=322b6cf3fa1444c289a1d611a4778ead,,Roads - 1M
64,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roads_1M/,,Roads - 1M
64,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/322b6cf3fa1444c289a1d611a4778ead/info/metadata/metadata.xml?format=default&amp;output=html,,Roads - 1M
65,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=cb8fc7968b774670a8496b2f1f112a36,,Trails - 50k
65,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Trails_50k/,,Trails - 50k
65,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/cb8fc7968b774670a8496b2f1f112a36/info/metadata/metadata.xml?format=default&amp;output=html,,Trails - 50k
66,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3773f83d11324c039a44c37b22b88bdb,,Trails - 250k
66,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Trails_250k/,,Trails - 250k
66,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3773f83d11324c039a44c37b22b88bdb/info/metadata/metadata.xml?format=default&amp;output=html,,Trails - 250k
67,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=488c3876d6bf47599c19d60f56b1cf20,,UTM Zones
67,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/UTM_Zones/,,UTM Zones
67,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/488c3876d6bf47599c19d60f56b1cf20/info/metadata/metadata.xml?format=default&amp;output=html,,UTM Zones
68,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=7ed2f56f8ab24732aa569fb5e5c37cc6,,Water - 2M
68,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_2M/,,Water - 2M
68,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7ed2f56f8ab24732aa569fb5e5c37cc6/info/metadata/metadata.xml?format=default&amp;output=html,,Water - 2M
69,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=280637d18eb449cd883f1a668f49f145,,Waterbodies - 1M
69,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Waterbodies_1M/,,Waterbodies - 1M
69,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/280637d18eb449cd883f1a668f49f145/info/metadata/metadata.xml?format=default&amp;output=html,,Waterbodies - 1M
70,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=764bebddc400438cafd1cf34ccdccf01,,Watercourses - 1M
70,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Watercourses_1M/,,Watercourses - 1M
70,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/764bebddc400438cafd1cf34ccdccf01/info/metadata/metadata.xml?format=default&amp;output=html,,Watercourses - 1M
71,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=d98f5450702245708a7f90b38840b01a,,Watercourses - Whitehorse - 10k
71,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Watercourses_Whitehorse_10k/,,Watercourses - Whitehorse - 10k
71,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/d98f5450702245708a7f90b38840b01a/info/metadata/metadata.xml?format=default&amp;output=html,,Watercourses - Whitehorse - 10k
72,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=315d9f7048554bb8b91ad18cb27ec14e,,Watersheds - 1M
72,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biophysical/Watersheds_1M/,,Watersheds - 1M
72,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/315d9f7048554bb8b91ad18cb27ec14e/info/metadata/metadata.xml?format=default&amp;output=html,,Watersheds - 1M
73,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f99d1dbabc4e4ee3896952e663088d43,,Whitehorse Trails - 10k
73,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Whitehorse_Trails_10k/,,Whitehorse Trails - 10k
73,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f99d1dbabc4e4ee3896952e663088d43/info/metadata/metadata.xml?format=default&amp;output=html,,Whitehorse Trails - 10k
74,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=62e008b08f864bd68a0d9e9507cf3090,,Attack bases
74,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/Attack_Bases/,,Attack bases
74,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/62e008b08f864bd68a0d9e9507cf3090/info/metadata/metadata.xml?format=default&amp;output=html,,Attack bases
75,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f91870062ef2413eb3b0a642eeaba28d,,Ecoregions 1995 - 1M
75,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Biophysical/Ecoregions_1995_1M/,,Ecoregions 1995 - 1M
75,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f91870062ef2413eb3b0a642eeaba28d/info/metadata/metadata.xml?format=default&amp;output=html,,Ecoregions 1995 - 1M
76,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=f9588f95c62e4bf69ef02145d91c92ab,,Fire history
76,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/Fire_History/,,Fire history
76,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/f9588f95c62e4bf69ef02145d91c92ab/info/metadata/metadata.xml?format=default&amp;output=html,,Fire history
77,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3c30dd2c61644302adde38a3f5750d2c,,Fire Ignition Locations
77,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/Fire_Ignition_Locations/,,Fire Ignition Locations
77,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3c30dd2c61644302adde38a3f5750d2c/info/metadata/metadata.xml?format=default&amp;output=html,,Fire Ignition Locations
78,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=8d8e0dbd229544b8bcec3492e345d933,,Fire Management Zones
78,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Emergency_Management/Fire_Management_Zones/,,Fire Management Zones
78,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/8d8e0dbd229544b8bcec3492e345d933/info/metadata/metadata.xml?format=default&amp;output=html,,Fire Management Zones
79,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=180410825beb4086ab562b54989e1339,,Hydro Energy
79,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/Hydro_Energy/,,Hydro Energy
79,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/180410825beb4086ab562b54989e1339/info/metadata/metadata.xml?format=default&amp;output=html,,Hydro Energy
80,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=fb2b1c480def4c0a8ad6706f6c9c9a4a,,Spot Heights - 1M
80,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Spot_Heights_1M/,,Spot Heights - 1M
80,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/fb2b1c480def4c0a8ad6706f6c9c9a4a/info/metadata/metadata.xml?format=default&amp;output=html,,Spot Heights - 1M
81,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=79fa18184ca74b7f870859af0f86801f,,Wind Energy
81,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/Wind_Energy/,,Wind Energy
81,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/79fa18184ca74b7f870859af0f86801f/info/metadata/metadata.xml?format=default&amp;output=html,,Wind Energy
82,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c271094c3c4a4c949fec8230130b5601,,YEC Power distribution lines
82,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Distribution_Lines/,,YEC Power distribution lines
82,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c271094c3c4a4c949fec8230130b5601/info/metadata/metadata.xml?format=default&amp;output=html,,YEC Power distribution lines
83,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=0adbe1965c154e4dbec92e81e3969dfd,,YEC Power generating stations
83,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Generating_Stations/,,YEC Power generating stations
83,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/0adbe1965c154e4dbec92e81e3969dfd/info/metadata/metadata.xml?format=default&amp;output=html,,YEC Power generating stations
84,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=1322ee9fef1c40559e5ac5ec2f2dc3ea,,YEC Power lines
84,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Lines/,,YEC Power lines
84,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/1322ee9fef1c40559e5ac5ec2f2dc3ea/info/metadata/metadata.xml?format=default&amp;output=html,,YEC Power lines
85,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=373c74ec6b294361964eac7b6b63c37b,,YEC Power substations
85,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Utilities_and_Communication/YEC_Power_Substations/,,YEC Power substations
85,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/373c74ec6b294361964eac7b6b63c37b/info/metadata/metadata.xml?format=default&amp;output=html,,YEC Power substations
86,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=902878e3b38b4b6ca8c93d5f1d024ca7,,Yukon Communities
86,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Yukon_Communities/,,Yukon Communities
86,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/902878e3b38b4b6ca8c93d5f1d024ca7/info/metadata/metadata.xml?format=default&amp;output=html,,Yukon Communities
87,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=71d5b453a69b4e85b790f9fb9cc94663,,Trails - 50k - Canvec
87,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Trails_50k_Canvec/,,Trails - 50k - Canvec
87,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/71d5b453a69b4e85b790f9fb9cc94663/info/metadata/metadata.xml?format=default&amp;output=html,,Trails - 50k - Canvec
88,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=884c18e921a04adfb038bcb5483cb0a5,,Waterbodies - 250k - Canvec
88,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Waterbodies_250k_Canvec/,,Waterbodies - 250k - Canvec
88,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/884c18e921a04adfb038bcb5483cb0a5/info/metadata/metadata.xml?format=default&amp;output=html,,Waterbodies - 250k - Canvec
89,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=a97d253ed410451ea27c2dcea8cc8c4c,,Watercourses - 250k - Canvec
89,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Watercourses_250k_Canvec/,,Watercourses - 250k - Canvec
89,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/a97d253ed410451ea27c2dcea8cc8c4c/info/metadata/metadata.xml?format=default&amp;output=html,,Watercourses - 250k - Canvec
90,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=7d2acc6ce21c4a8faf2459669ba8d1b9,,Watercourses - 50k - Canvec
90,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Watercourses_50k_Canvec/,,Watercourses - 50k - Canvec
90,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/7d2acc6ce21c4a8faf2459669ba8d1b9/info/metadata/metadata.xml?format=default&amp;output=html,,Watercourses - 50k - Canvec
91,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=5a89c3fdd4ab47e181d44f18a257cf41,,Roads - 250k - Canvec
91,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roads_250k_Canvec/,,Roads - 250k - Canvec
91,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/5a89c3fdd4ab47e181d44f18a257cf41/info/metadata/metadata.xml?format=default&amp;output=html,,Roads - 250k - Canvec
92,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3e2a57f85072456598461f36a77286c7,,Roads - 50k - Canvec
92,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Roads_50k_Canvec/,,Roads - 50k - Canvec
92,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/de584e8a567b469595d7593709b1a10e/info/metadata/metadata.xml?format=default&amp;output=html,,Roads - 50k - Canvec
93,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=96f8bdd9ee40490bb7d6f726afc6032d,,Trails - 250k - Canvec
93,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Trails_250k_Canvec/,,Trails - 250k - Canvec
93,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/96f8bdd9ee40490bb7d6f726afc6032d/info/metadata/metadata.xml?format=default&amp;output=html,,Trails - 250k - Canvec
94,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=6aadb762687a4f23890d8ab2a8397720,,Geographic Place Names Point - 50k - Canvec
94,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Reference/Geographic_Place_Names_Point_50k_Canvec/,,Geographic Place Names Point - 50k - Canvec
94,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/6aadb762687a4f23890d8ab2a8397720/info/metadata/metadata.xml?format=default&amp;output=html,,Geographic Place Names Point - 50k - Canvec
95,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=e3c16ab482c44fbbbc5608368939416e,,Ice and Snow - 50k - Canvec
95,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Ice_and_Snow_50k_Canvec/,,Ice and Snow - 50k - Canvec
95,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e3c16ab482c44fbbbc5608368939416e/info/metadata/metadata.xml?format=default&amp;output=html,,Ice and Snow - 50k - Canvec
96,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=0a1bf60e7d9b437abb4f422dc62a9fe1,,Railroads - 250k - Canvec
96,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Railroads_250k_Canvec/,,Railroads - 250k - Canvec
96,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/0a1bf60e7d9b437abb4f422dc62a9fe1/info/metadata/metadata.xml?format=default&amp;output=html,,Railroads - 250k - Canvec
97,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=c37de6eb6c74438a82a5242ec0ba2e9c,,Contours - 50k - Canvec
97,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Contours_50k_Canvec/,,Contours - 50k - Canvec
97,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/c37de6eb6c74438a82a5242ec0ba2e9c/info/metadata/metadata.xml?format=default&amp;output=html,,Contours - 50k - Canvec
98,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=e09f12c2a9924eb79150efceccf7b639,,Water Obstacles Line - 50k - Canvec
98,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Water_Obstacles_Line_50k_Canvec/,,Water Obstacles Line - 50k - Canvec
98,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/e09f12c2a9924eb79150efceccf7b639/info/metadata/metadata.xml?format=default&amp;output=html,,Water Obstacles Line - 50k - Canvec
99,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=a8229d2a59fe4e0496bbec32daf31b71,,Landform Features Polygon - 50k - Canvec
99,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Landform_Features_Polygon_50k_Canvec/,,Landform Features Polygon - 50k - Canvec
99,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/a8229d2a59fe4e0496bbec32daf31b71/info/metadata/metadata.xml?format=default&amp;output=html,,Landform Features Polygon - 50k - Canvec
100,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=ecdc5eeaa84c48e59317f5a7a8fbcc1a,,Ice and Snow - 250k - Canvec
100,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Ice_and_Snow_250k_Canvec/,,Ice and Snow - 250k - Canvec
100,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/ecdc5eeaa84c48e59317f5a7a8fbcc1a/info/metadata/metadata.xml?format=default&amp;output=html,,Ice and Snow - 250k - Canvec
101,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=53090c39a91f4eb4a470afd6ba7a516f,,Wetlands - 50k - Canvec
101,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Wetlands_50k_Canvec/,,Wetlands - 50k - Canvec
101,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/53090c39a91f4eb4a470afd6ba7a516f/info/metadata/metadata.xml?format=default&amp;output=html,,Wetlands - 50k - Canvec
102,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=16936352ada3400b85efe0c466620579,,Contours - 250k - Canvec
102,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Elevation/Contours_250k_Canvec/,,Contours - 250k - Canvec
102,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/16936352ada3400b85efe0c466620579/info/metadata/metadata.xml?format=default&amp;output=html,,Contours - 250k - Canvec
103,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=3fed023b933343d887ae95f1039b915b,,Cut Lines - 50k - Canvec
103,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Transportation/Cut_Lines_50k_Canvec/,,Cut Lines - 50k - Canvec
103,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/3fed023b933343d887ae95f1039b915b/info/metadata/metadata.xml?format=default&amp;output=html,,Cut Lines - 50k - Canvec
104,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=2a6a16f3fd2b4c309682b9241441e71b,,Waterbody Lines - 250k - Canvec
104,,API,ftp,https://map-data.service.yukon.ca/GeoYukon/Base/Waterbody_Lines_250k_Canvec/,,Waterbody Lines - 250k - Canvec
104,,API,xml,https://yukon.maps.arcgis.com/sharing/rest/content/items/2a6a16f3fd2b4c309682b9241441e71b/info/metadata/metadata.xml?format=default&amp;output=html,,Waterbody Lines - 250k - Canvec
105,,API,html,https://yukon.maps.arcgis.com/home/item.html?id=b3f2989b5ac748dcad3828dcf8163c25,,Land Cover - 50k - Canvec
